payment_id,member_id,date,amount,status,payment_method
a83baf0e-2a20-4948-a4bc-43e6094b9ca1,M0052,2023-11-26,59,success,bank_transfer
b279e9b5-312e-4591-8101-6d2964c2a5aa,M0052,2023-12-26,59,success,bank_transfer
e30c7f21-9d36-4ec8-9887-84391338b689,M0052,2024-01-25,59,success,bank_transfer
7b047258-2b8d-4a19-8d94-ce4023a1aac1,M0052,2024-02-24,59,success,bank_transfer
019f9987-7b89-482e-96a3-afcc6399f328,M0052,2024-03-25,59,success,credit_card
e408e32e-0862-4a35-bb80-68ab292fe747,M0052,2024-04-24,59,success,credit_card
bddbd5fb-c0c0-42a9-89ab-796da84c001c,M0052,2024-05-24,59,success,debit_card
e3afaab3-540d-4fd6-a592-ba00f06a3331,M0053,2022-03-24,29,success,debit_card
bc1c9866-aff8-4e82-a923-ef64c2bcc4b5,M0053,2022-04-23,29,success,credit_card
988d66aa-d964-4285-93ad-13b6043d4f31,M0053,2022-05-23,29,success,bank_transfer
35bc99b3-d468-4447-9b9d-e84486786401,M0053,2022-06-22,29,success,debit_card
bbc8f91c-279e-4f11-9371-64893de96fc9,M0053,2022-07-22,29,success,credit_card
0c5f62c0-066e-4ca3-ac74-3bd960ed671c,M0053,2022-08-21,29,success,debit_card
a06ec076-fc9c-4ce6-a0e1-f3b204b94b22,M0053,2022-09-20,29,success,bank_transfer
431ab9d7-48f7-4403-aee8-0bf0528fc108,M0053,2022-10-20,29,success,credit_card
a9eca365-fbe8-4bd6-924e-91eb84f29566,M0053,2022-11-19,29,success,bank_transfer
6034cd23-f7fc-4316-8695-815b5323f9eb,M0053,2022-12-19,29,success,credit_card
95c1518b-1456-48d5-b7ba-54b6012c1626,M0053,2023-01-18,29,success,debit_card
d9d816f0-88f2-4fb2-97ef-ce95a7383d21,M0053,2023-02-17,29,success,credit_card
391e5c0a-43f1-47d9-953f-eb530a5c9d3c,M0053,2023-03-19,29,success,bank_transfer
c707ab1e-83c9-4b2e-b8cc-2109a17647e0,M0053,2023-04-18,29,success,debit_card
6dcb31b7-3743-4e23-8d98-028e621042de,M0053,2023-05-18,29,success,debit_card
2eb53eec-a3b5-4653-81b4-9d63c3fa2ec8,M0053,2023-06-17,29,success,bank_transfer
6f9790c7-f279-46ff-bac2-6eef09329192,M0053,2023-07-17,29,success,credit_card
d409ab7e-38bb-4179-a249-9c751af8dbdc,M0053,2023-08-16,29,success,debit_card
daa0c17d-33ea-4011-88c8-67a546fbab4d,M0053,2023-09-15,29,success,credit_card
21799073-bfed-454a-a190-5eae1894d65e,M0053,2023-10-15,29,failed,credit_card
e949d211-3fb1-4809-8702-013a51904a92,M0053,2023-11-14,29,success,bank_transfer
ad6167c0-5abe-4647-99fb-24c94a994730,M0053,2023-12-14,29,success,credit_card
40d57e45-2bd0-44de-ab67-75501e9cec40,M0053,2024-01-13,29,success,bank_transfer
af6fbadf-b266-42ee-8c73-69b7b6c4ac6f,M0053,2024-02-12,29,success,bank_transfer
cbb2a39d-4d5e-4dce-983e-17aa9a9346d8,M0053,2024-03-13,29,success,debit_card
1ae37419-639e-4208-ba73-8c0213339126,M0053,2024-04-12,29,success,debit_card
38f88e84-5885-4a94-aab1-fc655b1ab20e,M0053,2024-05-12,29,success,debit_card
688c0e54-c492-4bbd-8601-e1e7555929c2,M0054,2022-08-29,99,success,credit_card
87a4f9ca-2f1a-4806-8dd3-ad83f79d6676,M0054,2022-09-28,99,success,credit_card
044040b1-5085-425e-9d75-380c9ee8d837,M0054,2022-10-28,99,success,debit_card
811d5f78-2e9d-4e43-a9d4-2156a4266d67,M0054,2022-11-27,99,success,bank_transfer
53aa1268-a999-47a8-824b-aecb516767e6,M0054,2022-12-27,99,success,bank_transfer
4d5b5372-93ae-4170-9c96-2e7dcb88f0ba,M0054,2023-01-26,99,success,credit_card
bebcbe5a-f69e-4d61-9335-58f1ca25bac4,M0054,2023-02-25,99,failed,credit_card
4825cd64-d621-4a4f-9a86-c88fa8dfa258,M0054,2023-03-27,99,success,credit_card
b5efa2a4-42e0-4e45-914d-e33a5c39a6a2,M0054,2023-04-26,99,success,debit_card
80e87c85-7937-4a7d-b2d2-077542152756,M0054,2023-05-26,99,success,debit_card
a01b5186-e45a-43c6-8652-19d083d6f81b,M0054,2023-06-25,99,success,credit_card
1216a6e1-5e35-4024-8ab9-f657bbbed433,M0054,2023-07-25,99,success,debit_card
2aa69e40-3fc8-481f-8d96-b6208a85c963,M0054,2023-08-24,99,success,debit_card
a65b146c-2c65-4d6f-ad21-7ff58adc98f0,M0054,2023-09-23,99,success,debit_card
40cdb6b3-0b01-4f18-bde2-b4c52031abe1,M0054,2023-10-23,99,success,debit_card
a20f8594-ed85-418d-b41c-8c4d7a4a292b,M0054,2023-11-22,99,success,debit_card
0cbf82b0-2072-42b0-8054-9e052e0aef88,M0054,2023-12-22,99,success,bank_transfer
7c562c15-807b-41a0-bb71-ce2c22ecc0d6,M0054,2024-01-21,99,success,credit_card
38be2abe-4e63-426f-aac2-0f7ae00684a4,M0054,2024-02-20,99,success,bank_transfer
99540ba9-8601-42a1-94f0-ed8b57ab06d2,M0054,2024-03-21,99,success,credit_card
0b7f4e47-ee8a-4c36-bbff-77f16601aebe,M0054,2024-04-20,99,success,bank_transfer
785e9207-8c74-4e16-b0d8-461eda3fdf2f,M0054,2024-05-20,99,success,bank_transfer
9c6e8f94-3867-416e-8765-e7ceca56a054,M0055,2023-08-16,59,success,credit_card
5fbf034a-bfe3-4e7f-a4cc-27693956f28b,M0055,2023-09-15,59,success,debit_card
b78a4371-56c5-4970-817d-d332907cf4e0,M0055,2023-10-15,59,success,bank_transfer
7d00d69e-a2ac-4c7f-917a-dac5175024a1,M0055,2023-11-14,59,success,bank_transfer
0ee6eb65-b4d2-47ec-a026-3995c4d41deb,M0055,2023-12-14,59,success,credit_card
7c3f0e52-0a08-48ac-9dfe-c8e27d9d5434,M0055,2024-01-13,59,success,debit_card
a4f3a54f-8410-406e-a886-80561845b7d5,M0055,2024-02-12,59,success,debit_card
e529d547-1944-4f7f-b7d6-7ba2e0720712,M0055,2024-03-13,59,success,credit_card
f1ef3ede-ee7f-4421-8906-3e2ca03613cc,M0055,2024-04-12,59,success,debit_card
81ee37f9-a350-4a0b-9cd3-778006c0b3a8,M0055,2024-05-12,59,failed,bank_transfer
605b368b-01c5-4f6a-b4db-37ee33f82398,M0056,2023-08-21,29,success,bank_transfer
793bbd24-7618-4ab5-b494-177bcb6ef26a,M0056,2023-09-20,29,success,bank_transfer
86abc158-b173-4a3c-ab47-bbfd84e467ed,M0056,2023-10-20,29,success,bank_transfer
e5a70660-a42a-4b8e-87b6-46ee987cc2eb,M0056,2023-11-19,29,success,bank_transfer
eaa55e09-c9e7-491e-8484-289be9c2ac33,M0056,2023-12-19,29,success,bank_transfer
c395b830-1ed8-4dbc-be4e-34060335ee9d,M0056,2024-01-18,29,success,debit_card
f509fefc-d790-49b6-9028-627e6b8958f7,M0056,2024-02-17,29,success,credit_card
dd7c11d0-493c-4f48-880c-c1520f35a66c,M0056,2024-03-18,29,success,bank_transfer
34252da2-a9bd-4515-a562-9b6e584f2cd1,M0056,2024-04-17,29,success,debit_card
c3fcbad2-0bec-45ce-b2c3-893f4a369047,M0056,2024-05-17,29,success,bank_transfer
3cedb389-0f7d-454c-b450-507265bf9861,M0057,2023-11-17,29,success,bank_transfer
ebda944b-aad9-4a44-a642-4cfd5d6c9ded,M0057,2023-12-17,29,success,bank_transfer
46e19419-f55e-4a1e-b660-b15e47b50be9,M0057,2024-01-16,29,success,bank_transfer
fcdcc161-4961-4223-aa2d-cec1544de5fc,M0057,2024-02-15,29,success,debit_card
70eaa580-089d-4bf8-a6d2-04a7f4fa09d0,M0057,2024-03-16,29,success,credit_card
2dcba998-e497-4550-a1c0-b29359b35116,M0057,2024-04-15,29,success,debit_card
2d0cfa38-4122-4421-afd2-093cd07938de,M0057,2024-05-15,29,success,debit_card
584ba44c-b487-4297-a8fc-31a01d75e33c,M0058,2023-11-19,29,success,credit_card
c4fa4d9a-985e-4c54-94eb-fed60aceb11d,M0058,2023-12-19,29,success,debit_card
4c92fffa-8019-4989-b13e-81149194ef9f,M0058,2024-01-18,29,success,credit_card
a9e2303b-a4f7-4383-b363-5751329ea3a3,M0058,2024-02-17,29,success,debit_card
b0ee331d-b031-403a-9e64-e0a2981f7960,M0058,2024-03-18,29,success,debit_card
cec706bb-61e6-4ede-88da-6b9a957ef7c7,M0058,2024-04-17,29,success,debit_card
f3c8015b-dfe0-49ce-b05b-42d93975927c,M0058,2024-05-17,29,success,credit_card
a75c28de-b9dc-4583-b7df-38b5b2351573,M0059,2023-04-15,59,success,bank_transfer
48464a60-e357-4747-9227-c76736c9f27b,M0059,2023-05-15,59,success,credit_card
a4a3c14d-0445-4894-91ee-5cbb9c08cb04,M0059,2023-06-14,59,success,credit_card
a048e26a-839c-4ac2-949c-58d1735f7b3d,M0059,2023-07-14,59,success,credit_card
cf167ed8-b832-48d6-a31a-3a102afa7136,M0059,2023-08-13,59,success,bank_transfer
5d1e89f0-762f-4303-ad51-3b8b01a636d5,M0059,2023-09-12,59,success,bank_transfer
6c3a84c0-34fd-4d91-b003-1a951a2f00a9,M0059,2023-10-12,59,success,bank_transfer
7e0a143d-dcd4-472f-ba71-4d5f6e0b1b38,M0059,2023-11-11,59,success,bank_transfer
65e1edc9-5cd8-4182-8cf1-2876320e8525,M0059,2023-12-11,59,success,debit_card
8277bf8a-92cc-425a-b8fe-2f527e5c9fe1,M0059,2024-01-10,59,success,credit_card
2c7c657c-6ec5-4d5a-bb20-e0523e1034e1,M0059,2024-02-09,59,success,debit_card
0e67b74a-1ffb-43cc-a519-28739e15f13d,M0059,2024-03-10,59,success,bank_transfer
08af0400-35c3-488b-acbb-4c7a6c7bbc46,M0059,2024-04-09,59,success,bank_transfer
9210164c-461b-44c0-8fc2-615b1b763929,M0059,2024-05-09,59,success,bank_transfer
e760f3e5-d6a0-487e-bd10-a925f6637109,M0060,2023-07-05,29,success,credit_card
587694c8-dcc4-4413-83dc-1bdd20b307e5,M0060,2023-08-04,29,success,credit_card
8b863fdf-b4fe-4c4a-9215-59b1ccff7bb8,M0060,2023-09-03,29,failed,debit_card
9f38803f-4842-447d-94cc-2634bc617274,M0060,2023-10-03,29,success,debit_card
5556841e-59f2-4b71-8c90-51f293c4cc3e,M0060,2023-11-02,29,success,debit_card
b70146b0-50b8-4377-b492-30f89a0f93df,M0060,2023-12-02,29,success,credit_card
0ee1c1ef-7aa2-47b8-a6f6-1a2080a9f2d4,M0060,2024-01-01,29,success,debit_card
34accd7a-8acc-4fcf-8070-02f0767040d8,M0061,2022-09-08,29,success,bank_transfer
eac3340c-5b3f-4ca5-bc39-63df455c7c01,M0061,2022-10-08,29,success,debit_card
13a398db-8925-474b-824c-b3642bcb6649,M0061,2022-11-07,29,success,bank_transfer
5e3397f0-7b48-4d58-b33a-da0d78b59ab4,M0061,2022-12-07,29,success,credit_card
0a4858e3-e7d2-4a28-a455-35c84e979943,M0061,2023-01-06,29,success,debit_card
a2620e63-8918-4c0d-82b1-c9e89550c545,M0061,2023-02-05,29,success,credit_card
e813b941-87ad-4e5a-9b02-dd73fb1fd42b,M0061,2023-03-07,29,success,credit_card
a46a4722-953c-4574-b2e0-75834d4df141,M0061,2023-04-06,29,success,credit_card
94f55899-2627-4324-8aa2-9f86ac7ede0f,M0061,2023-05-06,29,success,bank_transfer
5ec9c4ca-bfa0-439c-91c6-b850593f7d4d,M0061,2023-06-05,29,success,debit_card
7c7ff62c-2fad-4389-905d-ffbd779ca7c6,M0061,2023-07-05,29,success,bank_transfer
9ae9812d-ad4b-4d1d-a744-7ddb04d178dd,M0061,2023-08-04,29,success,credit_card
e83fcd86-ad89-4655-a2a5-58573d31941e,M0061,2023-09-03,29,success,credit_card
389ede12-b810-4dc0-a5e2-e3cd4632bda4,M0061,2023-10-03,29,success,credit_card
b50c69b3-e840-47bf-b76e-dddbb2e11e2e,M0061,2023-11-02,29,success,debit_card
6d89634e-3de8-48c9-bc69-b79c71ae033e,M0061,2023-12-02,29,success,debit_card
5569ce68-852e-447d-bf84-13111092120e,M0061,2024-01-01,29,success,credit_card
7b11bce2-5fb5-4c88-b889-25cd19213422,M0061,2024-01-31,29,success,credit_card
0517902b-dcd1-4d47-bd98-91f6455af2d8,M0061,2024-03-01,29,success,credit_card
5a7fa345-8ba0-41df-980e-0618e54b6594,M0061,2024-03-31,29,success,bank_transfer
8dc9088c-f769-4679-87cd-87177d5b75e9,M0061,2024-04-30,29,success,debit_card
57ad1ff2-4a3a-41fe-b1e3-6ab8d7d15f4a,M0061,2024-05-30,29,success,debit_card
91a263ae-6351-4dea-8f9f-048e0c108d16,M0062,2022-11-06,99,success,bank_transfer
96c984d8-2aa9-44cb-b594-5a89688c3eb6,M0062,2022-12-06,99,success,credit_card
24d8f36f-d8dd-4aba-96a9-b4f0ebef6874,M0062,2023-01-05,99,success,debit_card
505da326-4441-4cac-ac11-0791f9ecfff1,M0062,2023-02-04,99,success,debit_card
e1062de0-e2c3-4578-85d9-5a1ecc1b6eea,M0062,2023-03-06,99,success,credit_card
f20f08ee-a561-431f-b58c-ae2c6966fbd7,M0062,2023-04-05,99,success,bank_transfer
eaeac545-68e9-4698-ab5b-073ff32e814b,M0062,2023-05-05,99,success,bank_transfer
5775118d-846a-47a7-8afc-a858adaa4b8d,M0062,2023-06-04,99,success,bank_transfer
438faad1-315c-4ebb-832a-ead6e0b55618,M0062,2023-07-04,99,success,debit_card
b6cb6fb6-380b-4522-b46f-484aad7016d8,M0062,2023-08-03,99,success,bank_transfer
845ea57e-1600-4ec1-a9ca-60d7ac375c22,M0062,2023-09-02,99,success,credit_card
eb9adba5-90dd-4827-bf13-a9a7fa4068bc,M0062,2023-10-02,99,success,bank_transfer
234cc98f-6dc1-4ccb-a6a3-cbaf7c201c19,M0062,2023-11-01,99,success,debit_card
c780ffad-f42b-44de-8c2b-160485ef9d45,M0062,2023-12-01,99,success,credit_card
6a0d5645-3ffc-413d-87f0-e20a7435252d,M0062,2023-12-31,99,success,bank_transfer
fdb1e43f-1283-4e9e-8307-2c6fc4faec69,M0062,2024-01-30,99,success,credit_card
e4c6aeff-21fe-4592-964c-20d889ba9db9,M0062,2024-02-29,99,success,bank_transfer
e0fd160c-623c-4924-bb9a-aba59c29224f,M0062,2024-03-30,99,success,bank_transfer
9b677655-5e5d-456a-9294-56bd1240fe35,M0062,2024-04-29,99,success,debit_card
113c1457-0f0e-4f98-bbaa-5a27bb415261,M0062,2024-05-29,99,success,bank_transfer
559d87f1-0773-493c-9ad9-29beffd0af2a,M0063,2022-01-09,59,success,bank_transfer
32935693-4b46-4807-bdaf-f97dddc3cd23,M0063,2022-02-08,59,success,bank_transfer
73374f02-8b1e-4ac6-b4c6-e864c9cee21d,M0063,2022-03-10,59,success,bank_transfer
ba38ba6f-b4ca-40a5-9f6b-7d9a570de4c3,M0063,2022-04-09,59,success,debit_card
6d6f7049-5020-403e-898c-5ce545a21106,M0063,2022-05-09,59,success,bank_transfer
0c048844-e81e-40ec-9374-e02489fece46,M0063,2022-06-08,59,success,debit_card
0cf9b8ad-c48c-404d-84ee-cd74545a4d90,M0063,2022-07-08,59,success,bank_transfer
a3d006aa-6845-4c29-9c79-ad779faf743b,M0063,2022-08-07,59,success,debit_card
1159ea11-b9c8-4510-a28d-dd6a6d0f438e,M0063,2022-09-06,59,success,credit_card
3a87fc3a-1e00-4953-851f-e2205cc2c859,M0063,2022-10-06,59,success,bank_transfer
c7431231-b0f5-4c2f-bc40-db06027d4519,M0063,2022-11-05,59,success,credit_card
3c12981d-9c91-466c-900c-c099bbecb66a,M0063,2022-12-05,59,success,debit_card
d6d132ae-5f28-4685-a345-42b277cc6c82,M0063,2023-01-04,59,success,bank_transfer
3eb6b483-495d-4300-8b91-405361992762,M0063,2023-02-03,59,success,debit_card
d2d26aea-ac44-4b31-842f-d3a98b4b8c25,M0063,2023-03-05,59,success,bank_transfer
2b8416f8-fde9-4f49-ba75-197d7b730d52,M0063,2023-04-04,59,success,credit_card
a054e6bb-05c0-47f3-8849-51d8c29c0c7a,M0063,2023-05-04,59,success,bank_transfer
95b73a10-1b90-4a1f-8124-369dbcef7920,M0063,2023-06-03,59,success,bank_transfer
d8ec228c-bba2-4f9b-931a-9193522619bf,M0063,2023-07-03,59,success,bank_transfer
25400e7e-4e23-4aee-9726-e12181d5241e,M0063,2023-08-02,59,success,bank_transfer
37e2f4a3-c169-4555-9536-88af956551f8,M0063,2023-09-01,59,success,debit_card
2f21eecf-0e86-4127-9fb0-b253bd0648c5,M0063,2023-10-01,59,success,bank_transfer
05728ed2-5ef3-44ab-82d5-6a5c71575a29,M0063,2023-10-31,59,success,bank_transfer
0afe8559-d42e-4549-bd43-205a258aef51,M0063,2023-11-30,59,success,bank_transfer
03a6b853-2f8f-4cb9-ae6a-5f9efaad2737,M0063,2023-12-30,59,success,bank_transfer
8302b00f-b6aa-4b30-b910-44f9057b10ba,M0063,2024-01-29,59,success,debit_card
1f3faaac-715f-4398-a9e2-dc0eb9e85f9f,M0063,2024-02-28,59,success,bank_transfer
248964b3-708b-4cdc-8e3b-04d2ad574551,M0063,2024-03-29,59,success,bank_transfer
1a50b5b6-b1db-42e9-a70f-ccb26b6c722c,M0063,2024-04-28,59,success,bank_transfer
1601082e-891c-46a8-b1b0-b8db92510a38,M0063,2024-05-28,59,success,bank_transfer
6d241761-e0d8-41b2-8829-0f0b94836412,M0064,2022-05-18,99,success,bank_transfer
88abe93a-2f68-47ed-8456-311ecb0b67e0,M0064,2022-06-17,99,success,debit_card
746dcbfa-9f65-4ec7-9e3f-6b7f5680e1cb,M0064,2022-07-17,99,success,bank_transfer
7997ef9d-199e-4bc2-bb92-6b2503531bd1,M0064,2022-08-16,99,success,credit_card
37850062-ef85-4f8a-be99-e79d4db05ae5,M0064,2022-09-15,99,success,credit_card
d35be945-269f-4600-b7e2-a7a59d294561,M0064,2022-10-15,99,success,debit_card
971cc5d6-4c85-45e5-84e0-ac1b85a3948c,M0064,2022-11-14,99,success,debit_card
0beb1aae-1626-40fd-b931-ff3782692349,M0064,2022-12-14,99,success,bank_transfer
58887a2b-4571-44e7-bb03-9c0890baa179,M0064,2023-01-13,99,success,credit_card
7126e674-aa57-4d15-8655-06ae5a9a895d,M0064,2023-02-12,99,success,bank_transfer
24c2758a-2994-4f0b-8cb9-b029303e9882,M0064,2023-03-14,99,success,credit_card
9596b1c7-a0bc-4b06-9a44-543eead577f8,M0064,2023-04-13,99,success,debit_card
9b076e27-2aac-429d-866a-a5d0e6de3f1d,M0064,2023-05-13,99,success,bank_transfer
1aa14ef1-8cb9-496b-a8d0-9a3c65417aee,M0064,2023-06-12,99,success,bank_transfer
8b2f2861-0a4c-4035-a2a6-657ee6d3388d,M0064,2023-07-12,99,success,bank_transfer
fd16cde8-b0bf-4432-9a23-e65aabac5b03,M0064,2023-08-11,99,success,credit_card
ce88c433-e6c0-482b-8f34-9ef504a411d8,M0064,2023-09-10,99,success,debit_card
24101746-3df9-47d7-811c-0727df60485f,M0064,2023-10-10,99,success,credit_card
d928b03a-6130-413d-93df-5b7391535c0b,M0064,2023-11-09,99,success,bank_transfer
2e6d0e0f-ea9f-49cf-bd83-87241346207d,M0064,2023-12-09,99,success,bank_transfer
d324845f-8ec4-4ac8-89c3-f0565586a771,M0064,2024-01-08,99,success,credit_card
aae4753b-8173-4fda-927a-00b0f386ef89,M0064,2024-02-07,99,success,credit_card
014fcd01-c041-4808-bb72-6894ff692351,M0064,2024-03-08,99,success,debit_card
3eeb82c0-d25c-4656-89c3-a68224405f53,M0064,2024-04-07,99,success,credit_card
445769eb-9bc9-4408-91cc-3887722e45b0,M0064,2024-05-07,99,success,bank_transfer
b118956b-de94-4121-bf06-c54e0005087c,M0065,2022-06-09,59,success,bank_transfer
63bd1e2e-863e-4f20-80b1-80ee868514f7,M0065,2022-07-09,59,success,bank_transfer
dc565196-7b1b-4b55-b234-f7ee26f5ebb2,M0065,2022-08-08,59,failed,bank_transfer
59f24a7b-5e1a-4fb9-82b9-1974a1d1c376,M0065,2022-09-07,59,success,credit_card
64fe7699-72c3-4af8-9d45-806278111d9a,M0065,2022-10-07,59,success,bank_transfer
2f5eab4f-864e-4660-ad55-02881c434efd,M0065,2022-11-06,59,success,credit_card
b64bac51-45cb-4ca0-b948-34444913e434,M0065,2022-12-06,59,success,bank_transfer
8bd88cd6-98c3-4c1a-96c2-ad78a3179fb1,M0065,2023-01-05,59,success,debit_card
dd2fb5f2-229a-4712-a2ec-6df0bcd743fd,M0065,2023-02-04,59,success,credit_card
c63cc0a0-0dc5-4588-8d8d-44858519b1a1,M0065,2023-03-06,59,success,bank_transfer
9238a5e0-e041-49e7-90a8-477d3231b1be,M0065,2023-04-05,59,success,credit_card
5a53cbfb-5238-4153-b9d1-7db07139f9c2,M0065,2023-05-05,59,success,debit_card
db3f261b-008a-4e98-98a2-f12c7158df36,M0065,2023-06-04,59,success,bank_transfer
df73089e-1d15-4b1d-bec3-971e22c85172,M0065,2023-07-04,59,success,credit_card
a925ac1c-6a5b-4f82-823b-67c527012786,M0065,2023-08-03,59,success,bank_transfer
96149d18-a3cb-4ae9-aa92-41e3ee0394d1,M0065,2023-09-02,59,success,bank_transfer
244855e6-29dc-4d99-98ea-886397ba8393,M0065,2023-10-02,59,success,credit_card
a8856d1d-76c5-4e6c-99c2-3b487ef18e54,M0065,2023-11-01,59,success,bank_transfer
15d4650f-24b9-4899-ad57-d4ec3b75354a,M0065,2023-12-01,59,success,bank_transfer
c9706e69-54e5-4e27-8096-c15b38ac4075,M0065,2023-12-31,59,success,bank_transfer
bd4fb1a8-ffb2-424d-a1b3-4eff0113ab2b,M0065,2024-01-30,59,success,credit_card
83272cc0-ff00-4f20-92f6-32981c9b036f,M0065,2024-02-29,59,success,debit_card
3a52cdbc-7790-4c2a-907e-5f6485fd254f,M0065,2024-03-30,59,success,credit_card
2169cf21-a173-4444-aa5d-9ecb118fd792,M0065,2024-04-29,59,success,bank_transfer
33fc575e-69cd-426d-a69e-987071a611b3,M0065,2024-05-29,59,success,bank_transfer
21eb48ad-3594-409d-853e-d5f4e7eb6506,M0066,2022-07-28,99,success,bank_transfer
439b35fc-bc49-4871-a390-6c5a6e9efd09,M0066,2022-08-27,99,success,credit_card
446c4309-bb1b-44a2-9d5e-7530fe7eb787,M0066,2022-09-26,99,success,credit_card
b852bf2d-710b-4435-bec1-a419b7ca6c84,M0066,2022-10-26,99,failed,bank_transfer
76f51663-f7b4-4989-964f-5e1739914489,M0066,2022-11-25,99,success,credit_card
1fcbe32e-c225-429f-bc7d-6ebd1f5efbc2,M0066,2022-12-25,99,success,credit_card
3b357fa8-d356-409d-a7a8-975ea0a1dc90,M0066,2023-01-24,99,success,bank_transfer
ae8767fe-6e65-45aa-908a-cd0e42487c2c,M0066,2023-02-23,99,success,credit_card
9ffb105e-6825-42f6-b3a0-e0913d370d2b,M0066,2023-03-25,99,success,debit_card
f597f013-41d1-4e3d-b65e-291f5f349eb9,M0066,2023-04-24,99,success,bank_transfer
d58b31a7-932b-4321-ba76-edea3acc6c2f,M0066,2023-05-24,99,success,debit_card
ef3e6afd-10b1-46e3-b610-86351ac85e16,M0066,2023-06-23,99,failed,bank_transfer
efce6f68-c495-4a22-8a10-1fb85b3c3235,M0066,2023-07-23,99,success,credit_card
e9179632-36a2-4d7d-9cfb-ac49b250a6df,M0066,2023-08-22,99,success,bank_transfer
3f5a284b-1fd9-4a93-aff4-b8890274b4d8,M0066,2023-09-21,99,success,bank_transfer
97dd7179-1d72-4627-a570-0165d5c14e91,M0066,2023-10-21,99,success,bank_transfer
e37e24df-6f34-48cc-b792-763668744e5d,M0066,2023-11-20,99,success,debit_card
8a2c8cd1-74c6-4245-88f6-95f75f5e4572,M0066,2023-12-20,99,success,credit_card
2a0187bb-9541-4620-8a19-4eebf71e078e,M0066,2024-01-19,99,success,bank_transfer
bf2f35e1-11c1-42f1-b08b-8dc3c6c61bf1,M0066,2024-02-18,99,success,credit_card
0f0f2fa9-2dd4-4e7a-8e20-78093f0faba3,M0066,2024-03-19,99,success,debit_card
7178e544-9954-4fae-bc05-9bfdfa94ae57,M0066,2024-04-18,99,success,bank_transfer
7abf6aac-7645-403e-9d56-8935bacd8797,M0066,2024-05-18,99,success,credit_card
28f967ac-a663-44b1-b54d-023476eadb4f,M0067,2022-09-15,99,success,credit_card
2c5d21ad-5870-43be-9a57-15ec431a3f35,M0067,2022-10-15,99,success,bank_transfer
82ddb3a8-2738-4122-a682-c3a5791f8769,M0067,2022-11-14,99,success,bank_transfer
b9093e5a-0ec2-4a09-b56b-0511d3054059,M0067,2022-12-14,99,success,bank_transfer
61e2c9fd-1a24-4b08-98eb-942827ec55e4,M0067,2023-01-13,99,success,bank_transfer
cfed8af3-77c5-4310-aece-286d82de798c,M0067,2023-02-12,99,success,credit_card
526bb56f-99d4-4d71-ab8b-770098f85ea5,M0067,2023-03-14,99,success,bank_transfer
2a973639-477b-431c-afe4-3b4e7cf4eb8c,M0067,2023-04-13,99,success,credit_card
6faf9c38-9004-449a-bf3c-27ba657efc09,M0067,2023-05-13,99,failed,bank_transfer
b50319a0-e519-4c9a-a34b-d4f3fbf0979d,M0067,2023-06-12,99,success,bank_transfer
f6dea01a-6ea8-4980-b066-0f7767f018f9,M0067,2023-07-12,99,success,debit_card
a320a0e1-21b3-4fce-9762-93f57535ee58,M0067,2023-08-11,99,success,bank_transfer
f30a85c1-d2bb-47be-8cd0-63f76704677a,M0067,2023-09-10,99,success,debit_card
b21da366-ead9-47c9-9511-f90d2db1652d,M0067,2023-10-10,99,success,bank_transfer
f48337a3-c9ea-4fdc-868a-5f143c184d7a,M0067,2023-11-09,99,success,credit_card
e79bdada-80fe-45cd-99bf-8f53084dab2b,M0067,2023-12-09,99,success,credit_card
00dba088-a192-4cb0-8a0d-9f4c103eec2c,M0067,2024-01-08,99,success,debit_card
5454a532-7b08-49d0-a5fd-181a3224ad92,M0067,2024-02-07,99,success,credit_card
b52d7bb8-de9f-4d94-bdb8-8803802cc2f9,M0067,2024-03-08,99,success,bank_transfer
1de3c2bc-1ef6-4448-8476-81b5618db16a,M0067,2024-04-07,99,success,bank_transfer
c4ac871b-229c-453d-a268-d334311fe49a,M0067,2024-05-07,99,success,bank_transfer
5092a950-f579-409a-b9b9-592c9d51804c,M0068,2023-03-10,29,success,bank_transfer
aa6048be-c4dd-4d37-9c41-39af99ae5109,M0068,2023-04-09,29,success,credit_card
b92f0a47-f5a2-40b9-9de0-2137eb930d19,M0068,2023-05-09,29,success,bank_transfer
c6b72b1b-2561-41d6-a955-dde58ff438a0,M0068,2023-06-08,29,success,debit_card
ecb1d02e-4f7d-441a-a58f-299ad27a1f8e,M0068,2023-07-08,29,success,bank_transfer
72f424bf-bac5-49d2-b2e2-3d35303a19bc,M0068,2023-08-07,29,success,credit_card
3174c3b6-5e1e-46e4-97d3-9358caabe76b,M0068,2023-09-06,29,success,credit_card
1877bd35-ba91-4a02-9f24-f825da2ede8b,M0068,2023-10-06,29,success,debit_card
0d424db3-972d-4a07-aa23-5b9982691541,M0068,2023-11-05,29,success,debit_card
e1a784c6-4cc4-4155-ae32-3a7e42b2cf0d,M0068,2023-12-05,29,success,debit_card
d89fa840-2056-460b-a14e-948c1a8187a9,M0068,2024-01-04,29,success,credit_card
4a5f898d-cfa1-45df-acc2-7290880c0d3f,M0068,2024-02-03,29,success,debit_card
8a806956-2d5b-47dd-97bf-a7a7d55ea23d,M0068,2024-03-04,29,success,debit_card
750f8623-2170-45f7-abda-607eaf4270d4,M0068,2024-04-03,29,success,debit_card
